t,abad_deg,mcp_deg,pip_deg,dip_deg
75.733374,15.574236387174667,-2.342108684543092,64.33960264597073,33.74847759387467
75.743291,15.574236387174667,-2.131725198194685,63.409897460688754,33.03401524596475
75.753243,15.574236387174667,-2.0061289640608906,62.67657120139879,32.46491123379262
75.763422,15.574236387174667,-1.830688281678697,61.46767507069157,31.524473667687204
75.772753,15.574236387174667,-1.7184781481100444,60.67582957555558,30.93634471831054
75.783406,15.574236387174667,-1.593885069945065,59.94542040146405,30.371545173544487
75.793097,15.574236387174667,-1.3698398826674576,58.99047511218908,29.662778501448805
75.803279,15.574236387174667,-1.1955725652239944,58.33525151970271,29.169308913083672
75.812719,15.574236387174667,-0.9465471366782235,57.13474368070307,28.345002581892388
75.82275,15.574236387174667,-0.7948646054638717,56.23853913973949,27.709215998228053
75.832745,15.574236387174667,-0.6622937004679441,55.31266233308298,27.01882595560163
75.843377,15.574236387174667,-0.45645273686700727,53.87356564916905,25.909908175789987
75.852705,15.574236387174667,-0.2968547814885095,52.84072977041729,25.189543100687224
75.863481,15.574236387174667,-0.044630085562385055,51.1755907113388,23.98592461012958
75.873389,15.574236387174667,0.1286855226569196,49.89154271093398,23.10360468836653
75.883394,15.574236387174667,0.28935857108821245,48.648457177264966,22.225242608613456
75.8932,15.574236387174667,0.44337604192862934,47.49363781019979,21.435098188467308
75.903641,15.574236387174667,0.7024407615548756,45.699209857967546,20.269560030007906
75.91345,15.574236387174667,1.0248531217287558,43.05522791681265,18.49122777599432
75.923181,15.574236387174667,1.214517882216134,40.918914846027356,17.036887534178806
75.93272,15.574236387174667,1.3819754451807307,39.36672378310814,16.033328430443845
75.943318,15.574236387174667,1.5863192346170554,37.524458934879135,14.882752093385355
75.953171,15.574236387174667,1.7955659778719262,36.212261045122375,14.074694840857406
75.962908,15.574236387174667,2.088166448646032,34.331010354205446,12.897117542737194
75.973325,15.574236387174667,2.237361164649735,33.23334975935319,12.195414133415655
75.983305,15.574236387174667,2.3585309139299606,32.16428825313129,11.571567198442551
75.993438,15.574236387174667,2.5271108323590314,30.633070628696828,10.65559018641002
76.003353,15.574236387174667,2.6555840826711057,29.610525885001113,10.023745181327905
76.012764,15.574236387174667,2.8648610515545663,28.057120705462086,9.09542569110959
76.02337,15.574236387174667,2.9846017202662525,27.031205441408016,8.529783433945884
76.033449,15.574236387174667,3.09081527983436,25.996575271949514,8.017954443644584
76.043353,15.574236387174667,3.235939116585179,24.489974572278918,7.222886394624786
76.053344,15.574236387174667,3.3328932031584464,23.50833575321916,6.6729967127989545
76.062712,15.574236387174667,3.470455280539524,22.063739877142936,5.871262616294489
76.073301,15.574236387174667,3.552965392965745,21.150255886512298,5.3438590892041224
76.083481,15.574236387174667,3.630854894675759,20.270743962391762,4.842039092755408
76.093368,15.574236387174667,3.751353498488163,18.977878939349107,4.1546304958924765
76.103001,15.574236387174667,3.8325136043060404,18.12885956034293,3.6987886705084656
76.113625,15.574236387174667,3.946441301469763,16.866838139547426,3.149857069093601
76.122755,15.574236387174667,4.014171989581977,16.063432969505122,2.7825624349108855
76.133419,15.574236387174667,4.080931536397272,15.275824232401158,2.4054942267131523
76.143235,15.574236387174667,4.180750762199591,14.14238971315869,1.8779789645854317
76.153358,15.574236387174667,4.2421758242027785,13.439277520603332,1.5394672614227918
76.163465,15.574236387174667,4.3190588905990195,12.43845030096774,1.0993419986231054
76.172849,15.574236387174667,4.360671283984172,11.83224077686724,0.8170429772675992
76.182845,15.574236387174667,4.395626711244497,11.266898597585026,0.554034597902289
76.193397,15.574236387174667,4.4429776158155585,10.496745771161827,0.17060415877396048
76.203393,15.574236387174667,4.473662392725765,10.042489019679065,-0.06094423929004974
76.212718,15.574236387174667,4.516578372876774,9.434976347591588,-0.35928841696682284
76.223387,15.574236387174667,4.5427614979067465,9.086273523982966,-0.5250048700651766
76.233165,15.574236387174667,4.559539210066148,8.804403013740844,-0.6667464182994454
76.243385,15.574236387174667,4.575159638714444,8.486079130565443,-0.8173629478548751
76.253278,15.574236387174667,4.583139635230386,8.329175850480985,-0.8685260573993447
76.263414,15.574236387174667,4.59327756674142,8.17561760315662,-0.9203180549115278
76.273476,15.574236387174667,4.600002371728896,8.127170264858593,-0.9671881186565962
76.282774,15.574236387174667,4.6068743266979215,8.099187728482041,-1.0075455848668227
76.292765,15.574236387174667,4.621966984042664,8.086680098417013,-1.0713712030888778
76.302752,15.574236387174667,4.635406636705617,8.091268486696883,-1.0930523252686064
76.313498,15.574236387174667,4.678567906334809,8.081979493088467,-1.0999659395361137
76.322741,15.574236387174667,4.721732583554195,8.059928018975166,-1.080139729182443
76.333237,15.574236387174667,4.779535148397408,8.024922186375408,-1.0402199248198791
76.343347,15.574236387174667,4.882009781920344,7.975501394270901,-0.9732946006443494
76.352746,15.574236387174667,4.961659828025566,7.9676924262246125,-0.9640456012924579
76.363469,15.574236387174667,5.092846232364291,8.036761379601517,-1.0459315790568915
76.373249,15.574236387174667,5.181965429529179,8.070147385794334,-1.0476224419407274
76.383217,15.574236387174667,5.268587002317155,8.082319490682652,-1.0000828830170616
76.393465,15.574236387174667,5.402361662946749,8.203641659347076,-0.9433033788719758
76.40338,15.574236387174667,5.494722521609824,8.3989769016261,-0.880176525099094
76.412724,15.574236387174667,5.601166080118194,9.075201256161012,-0.5831393053449865
76.423391,15.574236387174667,5.629653068389552,9.887092853118483,-0.2106592962488321
76.43344,15.574236387174667,5.63450863802434,10.887714064646806,0.263824897047386
76.443389,15.574236387174667,5.631768295500662,12.495827658011075,1.0229548514200242
76.453365,15.574236387174667,5.63046977519854,13.590532889168747,1.5409452346155974
76.463119,15.574236387174667,5.62255724684378,15.339780291228559,2.3356303759166237
76.47307,15.574236387174667,5.610312346657792,16.561627259678083,2.941904876593827
76.483219,15.574236387174667,5.5948778715393646,17.781677528890743,3.6047339187617142
76.492922,15.574236387174667,5.582230271355643,19.610530688971366,4.5009344388638475
